Date,Account,Status
07/08/2022 11:59:12,Moeed_Malaysia7,Group Joiner - Moeed_Malaysia7 - Finished operation
07/08/2022 12:00:19,Moeed_Malaysia17,Group Joiner - 'Moeed_Malaysia17' - Executing using 'https://www.facebook.com/groups/2085285934829395'
07/08/2022 12:01:21,Moeed_Malaysia17,Group Joiner - Moeed_Malaysia17 - Finished operation
07/08/2022 12:03:26,Moeed_Malaysia39,Group Joiner - 'Moeed_Malaysia39' - Executing using 'https://www.facebook.com/groups/236730470692'
07/08/2022 12:04:28,Moeed_Malaysia39,Group Joiner - Moeed_Malaysia39 - Finished operation
07/08/2022 12:05:24,Moeed_Malaysia64,Group Joiner - 'Moeed_Malaysia64' - Executing using 'https://www.facebook.com/groups/582456971779952'
07/08/2022 12:06:21,Moeed_Malaysia64,Group Joiner - Moeed_Malaysia64 - Finished operation
07/08/2022 12:07:28,Moeed_Malaysia13,Group Joiner - 'Moeed_Malaysia13' - Executing using 'https://www.facebook.com/groups/tn.tpp.talk'
07/08/2022 12:07:32,Moeed_Malaysia37,Group Joiner - 'Moeed_Malaysia37' - Executing using 'https://www.facebook.com/groups/209805429482109'
07/08/2022 12:07:58,Moeed_Malaysia13,Group Joiner - Moeed_Malaysia13 - Finished operation
07/08/2022 12:08:37,Moeed_Malaysia37,Group Joiner - Moeed_Malaysia37 - Finished operation
07/08/2022 12:09:05,Moeed_Malaysia38,Group Joiner - 'Moeed_Malaysia38' - Executing using 'https://www.facebook.com/groups/739180503103346'
07/08/2022 12:09:08,Moeed_Malaysia33,Group Joiner - 'Moeed_Malaysia33' - Executing using 'https://www.facebook.com/groups/847799562267524'
07/08/2022 12:10:06,Moeed_Malaysia33,Group Joiner - Moeed_Malaysia33 - Finished operation
07/08/2022 12:10:07,Moeed_Malaysia38,Group Joiner - Moeed_Malaysia38 - Finished operation
07/08/2022 12:15:08,Moeed_Malaysia29,Group Joiner - 'Moeed_Malaysia29' - Executing using 'https://www.facebook.com/groups/329499424084799'
07/08/2022 12:16:13,Moeed_Malaysia29,Group Joiner - Moeed_Malaysia29 - Finished operation
07/08/2022 12:16:51,Moeed_Malaysia25,Group Joiner - 'Moeed_Malaysia25' - Executing using 'https://www.facebook.com/groups/493892164434512'
07/08/2022 12:16:57,Moeed_Malaysia59,Group Joiner - 'Moeed_Malaysia59' - Executing using 'https://www.facebook.com/groups/293289974981184'
07/08/2022 12:17:49,Moeed_Malaysia25,Group Joiner - Moeed_Malaysia25 - Finished operation
07/08/2022 12:18:01,Moeed_Malaysia59,Group Joiner - Moeed_Malaysia59 - Finished operation
07/08/2022 12:19:19,Moeed_Malaysia35,Group Joiner - 'Moeed_Malaysia35' - Executing using 'https://www.facebook.com/groups/354620102812330'
07/08/2022 12:19:35,Moeed_Malaysia21,Group Joiner - 'Moeed_Malaysia21' - Executing using 'https://www.facebook.com/groups/1364891650386509'
07/08/2022 12:19:52,Moeed_Malaysia35,Group Joiner - Moeed_Malaysia35 - Finished operation
07/08/2022 12:20:43,Moeed_Malaysia21,Group Joiner - Moeed_Malaysia21 - Finished operation
07/08/2022 12:20:44,Moeed_Malaysia30,Group Joiner - 'Moeed_Malaysia30' - Executing using 'https://www.facebook.com/groups/330703221066916'
07/08/2022 12:21:49,Moeed_Malaysia30,Group Joiner - Moeed_Malaysia30 - Finished operation
07/08/2022 12:23:28,Moeed_Malaysia3,Group Joiner - 'Moeed_Malaysia3' - Executing using 'https://www.facebook.com/groups/344987289189708'
07/08/2022 12:23:49,Moeed_Malaysia41,Group Joiner - 'Moeed_Malaysia41' - Executing using 'https://www.facebook.com/groups/889014394590094'
07/08/2022 12:24:17,Moeed_Malaysia41,Group Joiner - Error executing for the 'Moeed_Malaysia41' account. : code  202  - .jewelButton not present => incorrect Facebook page. URL: https://www.facebook.com/groups/889014394590094
07/08/2022 12:24:24,Moeed_Malaysia3,Group Joiner - Moeed_Malaysia3 - Finished operation
07/08/2022 12:25:13,Moeed_Malaysia8,Group Joiner - 'Moeed_Malaysia8' - Executing using 'https://www.facebook.com/groups/133511863841500'
07/08/2022 12:25:44,Moeed_Malaysia14,Group Joiner - 'Moeed_Malaysia14' - Executing using 'https://www.facebook.com/groups/581183926368677'
07/08/2022 12:26:14,Moeed_Malaysia8,Group Joiner - Moeed_Malaysia8 - Finished operation
07/08/2022 12:26:29,Moeed_Malaysia70,Synchronizing Number of Followers for the 'Moeed_Malaysia70' account
07/08/2022 12:26:41,Moeed_Malaysia45,Group Joiner - 'Moeed_Malaysia45' - Executing using 'https://www.facebook.com/groups/148330639330936'
07/08/2022 12:26:45,Moeed_Malaysia14,Group Joiner - Moeed_Malaysia14 - Finished operation
07/08/2022 12:27:43,Moeed_Malaysia45,Group Joiner - Moeed_Malaysia45 - Finished operation
07/08/2022 12:29:40,Moeed_Malaysia70,Error synchronizing Number of Followers for the 'Moeed_Malaysia70' account. : code  168  - Timeout occured.. URL: https://www.facebook.com/me
07/08/2022 12:29:43,Moeed_Malaysia70,Synchronizing Groups for the 'Moeed_Malaysia70' account.
07/08/2022 12:30:22,Moeed_Malaysia70,Synchronizing Pages for the 'Moeed_Malaysia70' account.
07/08/2022 12:31:15,Moeed_Malaysia70,Finalized pages synchronization for the 'Moeed_Malaysia70' account.
07/08/2022 12:31:47,Moeed_Malaysia15,Group Joiner - 'Moeed_Malaysia15' - Executing using 'https://www.facebook.com/groups/1085788854892005'
07/08/2022 12:32:02,Moeed_Malaysia55,Group Joiner - 'Moeed_Malaysia55' - Executing using 'https://www.facebook.com/groups/shopfish'
07/08/2022 12:32:46,Moeed_Malaysia15,Group Joiner - Moeed_Malaysia15 - Finished operation
07/08/2022 12:33:01,Moeed_Malaysia55,Group Joiner - Moeed_Malaysia55 - Finished operation
07/08/2022 12:35:01,Moeed_Malaysia16,Group Joiner - 'Moeed_Malaysia16' - Executing using 'https://www.facebook.com/groups/1998112657125154'
07/08/2022 12:35:16,Moeed_Malaysia11,Group Joiner - 'Moeed_Malaysia11' - Executing using 'https://www.facebook.com/groups/140273299461127'
07/08/2022 12:35:28,Moeed_Malaysia46,Group Joiner - 'Moeed_Malaysia46' - Executing using 'https://www.facebook.com/groups/152206494857433'
07/08/2022 12:35:58,Moeed_Malaysia16,Group Joiner - Moeed_Malaysia16 - Finished operation
07/08/2022 12:36:10,Moeed_Malaysia54,Group Joiner - 'Moeed_Malaysia54' - Executing using 'https://www.facebook.com/groups/847561099120380'
07/08/2022 12:36:20,Moeed_Malaysia11,Group Joiner - Moeed_Malaysia11 - Finished operation
07/08/2022 12:36:28,Moeed_Malaysia46,Group Joiner - Moeed_Malaysia46 - Finished operation
07/08/2022 12:36:38,Moeed_Malaysia54,Group Joiner - Error executing for the 'Moeed_Malaysia54' account. : code  202  - .jewelButton not present => incorrect Facebook page. URL: https://www.facebook.com/groups/847561099120380
07/08/2022 12:37:44,Moeed_Malaysia27,Group Joiner - 'Moeed_Malaysia27' - Executing using 'https://www.facebook.com/groups/723783682279502'
07/08/2022 12:37:50,Moeed_Malaysia63,Group Joiner - 'Moeed_Malaysia63' - Executing using 'https://www.facebook.com/groups/191945118071465'
07/08/2022 12:38:43,Moeed_Malaysia27,Group Joiner - Moeed_Malaysia27 - Finished operation
