Date,Account,Status
10/23/2022 07:06:39,,Jarvee 3.3.1.1 is now active
10/23/2022 07:17:49,Gen_Malaysia8,Change language to English - 'Gen_Malaysia8' - Executing using 'https://www.facebook.com/settings?tab=language&section=account&view'
10/23/2022 07:17:49,Gen_Malaysia24,Change language to English - 'Gen_Malaysia24' - Executing using 'https://www.facebook.com/settings?tab=language&section=account&view'
10/23/2022 07:17:49,Gen_Malaysia15,Change language to English - 'Gen_Malaysia15' - Executing using 'https://www.facebook.com/settings?tab=language&section=account&view'
10/23/2022 07:17:49,Gen_Malaysia4,Change language to English - 'Gen_Malaysia4' - Executing using 'https://www.facebook.com/settings?tab=language&section=account&view'
10/23/2022 07:18:14,Gen_Malaysia24,Change language to English - Error executing for the 'Gen_Malaysia24' account. : code  43  - Language dropdown not found URL: https://www.facebook.com/settings?tab=language&section=account&view
10/23/2022 07:18:15,Gen_Malaysia15,Change language to English - Error executing for the 'Gen_Malaysia15' account. : code  43  - Language dropdown not found URL: https://www.facebook.com/settings?tab=language&section=account&view
10/23/2022 07:18:15,Gen_Malaysia8,Change language to English - Error executing for the 'Gen_Malaysia8' account. : code  43  - Language dropdown not found URL: https://www.facebook.com/settings?tab=language&section=account&view
10/23/2022 07:18:15,Gen_Malaysia4,Change language to English - Error executing for the 'Gen_Malaysia4' account. : code  43  - Language dropdown not found URL: https://www.facebook.com/settings?tab=language&section=account&view
10/23/2022 07:18:16,Gen_Malaysia4,Synchronizing Groups for the 'Gen_Malaysia4' account.
10/23/2022 07:18:16,Gen_Malaysia7,Change language to English - 'Gen_Malaysia7' - Executing using 'https://www.facebook.com/settings?tab=language&section=account&view'
10/23/2022 07:18:16,Gen_Malaysia24,Birthday Sync - for the 'Gen_Malaysia24' account URL: https://www.facebook.com/me
10/23/2022 07:18:40,Gen_Malaysia7,Change language to English - Error executing for the 'Gen_Malaysia7' account. : code  43  - Language dropdown not found URL: https://www.facebook.com/settings?tab=language&section=account&view
10/23/2022 07:18:49,Gen_Malaysia7,Synchronizing Groups for the 'Gen_Malaysia7' account.
10/23/2022 07:18:55,Gen_Malaysia24,Checking restrictions for the 'Gen_Malaysia24' account done. URL: https://www.facebook.com/me
10/23/2022 07:18:55,Gen_Malaysia31,Change language to English - 'Gen_Malaysia31' - Executing using 'https://www.facebook.com/settings?tab=language&section=account&view'
10/23/2022 07:19:14,Gen_Malaysia24,Checking restrictions for the 'Gen_Malaysia24' account
10/23/2022 07:19:26,Gen_Malaysia31,Change language to English - Gen_Malaysia31 - Finished operation
10/23/2022 07:19:29,Gen_Malaysia31,Birthday Sync - for the 'Gen_Malaysia31' account URL: https://www.facebook.com/me
10/23/2022 07:19:33,Gen_Malaysia4,Finalized group synchronization for the 'Gen_Malaysia4' account.
10/23/2022 07:19:35,Gen_Malaysia4,Birthday Sync - for the 'Gen_Malaysia4' account URL: https://www.facebook.com/me
10/23/2022 07:19:44,Gen_Malaysia24,Checking restrictions for the 'Gen_Malaysia24' account done.
10/23/2022 07:19:47,Gen_Malaysia24,Synchronizing Number of Followers for the 'Gen_Malaysia24' account
10/23/2022 07:20:06,Gen_Malaysia7,Finalized group synchronization for the 'Gen_Malaysia7' account.
10/23/2022 07:20:08,Gen_Malaysia31,Checking restrictions for the 'Gen_Malaysia31' account done. URL: https://www.facebook.com/me
10/23/2022 07:20:08,Gen_Malaysia7,Birthday Sync - for the 'Gen_Malaysia7' account URL: https://www.facebook.com/me
10/23/2022 07:20:08,Gen_Malaysia31,Checking restrictions for the 'Gen_Malaysia31' account
10/23/2022 07:20:10,Gen_Malaysia24,Finalized Number of Followers synchronization for the 'Gen_Malaysia24' account.
10/23/2022 07:20:11,Gen_Malaysia24,Synchronizing Groups for the 'Gen_Malaysia24' account.
10/23/2022 07:20:16,Gen_Malaysia4,Checking restrictions for the 'Gen_Malaysia4' account done. URL: https://www.facebook.com/me
10/23/2022 07:20:17,Gen_Malaysia4,Checking restrictions for the 'Gen_Malaysia4' account
10/23/2022 07:20:28,Gen_Malaysia31,Checking restrictions for the 'Gen_Malaysia31' account done.
10/23/2022 07:20:29,Gen_Malaysia31,Synchronizing Number of Followers for the 'Gen_Malaysia31' account
10/23/2022 07:20:45,Gen_Malaysia4,Checking restrictions for the 'Gen_Malaysia4' account done.
10/23/2022 07:20:51,Gen_Malaysia7,Checking restrictions for the 'Gen_Malaysia7' account done. URL: https://www.facebook.com/me
10/23/2022 07:20:52,Gen_Malaysia31,Finalized Number of Followers synchronization for the 'Gen_Malaysia31' account.
10/23/2022 07:20:54,Gen_Malaysia31,Synchronizing Groups for the 'Gen_Malaysia31' account.
10/23/2022 07:20:54,Gen_Malaysia7,Checking restrictions for the 'Gen_Malaysia7' account
10/23/2022 07:21:19,Gen_Malaysia24,Finalized group synchronization for the 'Gen_Malaysia24' account.
10/23/2022 07:21:23,Gen_Malaysia7,Checking restrictions for the 'Gen_Malaysia7' account done.
10/23/2022 07:22:04,Gen_Malaysia31,Finalized group synchronization for the 'Gen_Malaysia31' account.
10/23/2022 07:24:03,Gen_Malaysia1,Group Joiner - 'Gen_Malaysia1' -  is active
10/23/2022 07:24:05,Gen_Malaysia1,Group Joiner - 'Gen_Malaysia1' - Executing using 'https://www.facebook.com/groups/460183919270756'
10/23/2022 07:24:14,Gen_Malaysia2,Group Joiner - 'Gen_Malaysia2' -  is active
10/23/2022 07:24:14,Gen_Malaysia3,Group Joiner - 'Gen_Malaysia3' -  is active
10/23/2022 07:24:14,Gen_Malaysia4,Group Joiner - 'Gen_Malaysia4' -  is active
10/23/2022 07:24:14,Gen_Malaysia5,Group Joiner - 'Gen_Malaysia5' -  is active
10/23/2022 07:24:14,Gen_Malaysia6,Group Joiner - 'Gen_Malaysia6' -  is active
10/23/2022 07:24:14,Gen_Malaysia7,Group Joiner - 'Gen_Malaysia7' -  is active
10/23/2022 07:24:14,Gen_Malaysia8,Group Joiner - 'Gen_Malaysia8' -  is active
10/23/2022 07:24:14,Gen_Malaysia9,Group Joiner - 'Gen_Malaysia9' -  is active
10/23/2022 07:24:14,Gen_Malaysia10,Group Joiner - 'Gen_Malaysia10' -  is active
10/23/2022 07:24:14,Gen_Malaysia11,Group Joiner - 'Gen_Malaysia11' -  is active
10/23/2022 07:24:14,Gen_Malaysia12,Group Joiner - 'Gen_Malaysia12' -  is active
10/23/2022 07:24:14,Gen_Malaysia13,Group Joiner - 'Gen_Malaysia13' -  is active
10/23/2022 07:24:14,Gen_Malaysia14,Group Joiner - 'Gen_Malaysia14' -  is active
10/23/2022 07:24:14,Gen_Malaysia15,Group Joiner - 'Gen_Malaysia15' -  is active
10/23/2022 07:24:14,Gen_Malaysia16,Group Joiner - 'Gen_Malaysia16' -  is active
10/23/2022 07:24:14,Gen_Malaysia17,Group Joiner - 'Gen_Malaysia17' -  is active
10/23/2022 07:24:14,Gen_Malaysia18,Group Joiner - 'Gen_Malaysia18' -  is active
10/23/2022 07:24:14,Gen_Malaysia19,Group Joiner - 'Gen_Malaysia19' -  is active
10/23/2022 07:24:14,Gen_Malaysia20,Group Joiner - 'Gen_Malaysia20' -  is active
10/23/2022 07:24:14,Gen_Malaysia21,Group Joiner - 'Gen_Malaysia21' -  is active
10/23/2022 07:24:14,Gen_Malaysia22,Group Joiner - 'Gen_Malaysia22' -  is active
10/23/2022 07:24:14,Gen_Malaysia23,Group Joiner - 'Gen_Malaysia23' -  is active
10/23/2022 07:24:14,Gen_Malaysia24,Group Joiner - 'Gen_Malaysia24' -  is active
10/23/2022 07:24:14,Gen_Malaysia25,Group Joiner - 'Gen_Malaysia25' -  is active
10/23/2022 07:24:14,Gen_Malaysia26,Group Joiner - 'Gen_Malaysia26' -  is active
10/23/2022 07:24:14,Gen_Malaysia27,Group Joiner - 'Gen_Malaysia27' -  is active
10/23/2022 07:24:14,Gen_Malaysia28,Group Joiner - 'Gen_Malaysia28' -  is active
10/23/2022 07:24:14,Gen_Malaysia29,Group Joiner - 'Gen_Malaysia29' -  is active
10/23/2022 07:24:14,Gen_Malaysia30,Group Joiner - 'Gen_Malaysia30' -  is active
10/23/2022 07:24:14,Gen_Malaysia31,Group Joiner - 'Gen_Malaysia31' -  is active
10/23/2022 07:24:14,Gen_Malaysia32,Group Joiner - 'Gen_Malaysia32' -  is active
10/23/2022 07:24:14,Gen_Malaysia33,Group Joiner - 'Gen_Malaysia33' -  is active
10/23/2022 07:24:14,Gen_Malaysia34,Group Joiner - 'Gen_Malaysia34' -  is active
10/23/2022 07:24:14,Gen_Malaysia35,Group Joiner - 'Gen_Malaysia35' -  is active
10/23/2022 07:24:15,Gen_Malaysia36,Group Joiner - 'Gen_Malaysia36' -  is active
10/23/2022 07:24:15,Gen_Malaysia37,Group Joiner - 'Gen_Malaysia37' -  is active
10/23/2022 07:24:15,Gen_Malaysia38,Group Joiner - 'Gen_Malaysia38' -  is active
10/23/2022 07:24:15,Gen_Malaysia39,Group Joiner - 'Gen_Malaysia39' -  is active
10/23/2022 07:24:15,Gen_Malaysia40,Group Joiner - 'Gen_Malaysia40' -  is active
10/23/2022 07:24:15,Gen_Malaysia41,Group Joiner - 'Gen_Malaysia41' -  is active
10/23/2022 07:24:15,Gen_Malaysia42,Group Joiner - 'Gen_Malaysia42' -  is active
10/23/2022 07:24:15,Gen_Malaysia43,Group Joiner - 'Gen_Malaysia43' -  is active
10/23/2022 07:24:15,Gen_Malaysia44,Group Joiner - 'Gen_Malaysia44' -  is active
10/23/2022 07:24:15,Gen_Malaysia45,Group Joiner - 'Gen_Malaysia45' -  is active
10/23/2022 07:24:15,Gen_Malaysia46,Group Joiner - 'Gen_Malaysia46' -  is active
10/23/2022 07:24:15,Gen_Malaysia47,Group Joiner - 'Gen_Malaysia47' -  is active
10/23/2022 07:24:15,Gen_Malaysia48,Group Joiner - 'Gen_Malaysia48' -  is active
10/23/2022 07:24:15,Gen_Malaysia49,Group Joiner - 'Gen_Malaysia49' -  is active
10/23/2022 07:24:15,Gen_Malaysia50,Group Joiner - 'Gen_Malaysia50' -  is active
10/23/2022 07:24:15,Gen_Malaysia51,Group Joiner - 'Gen_Malaysia51' -  is active
10/23/2022 07:24:15,Gen_Malaysia52,Group Joiner - 'Gen_Malaysia52' -  is active
10/23/2022 07:24:15,Gen_Malaysia53,Group Joiner - 'Gen_Malaysia53' -  is active
10/23/2022 07:24:15,Gen_Malaysia54,Group Joiner - 'Gen_Malaysia54' -  is active
10/23/2022 07:24:15,Gen_Malaysia55,Group Joiner - 'Gen_Malaysia55' -  is active
10/23/2022 07:24:15,Gen_Malaysia56,Group Joiner - 'Gen_Malaysia56' -  is active
10/23/2022 07:24:15,Gen_Malaysia57,Group Joiner - 'Gen_Malaysia57' -  is active
10/23/2022 07:24:15,Gen_Malaysia58,Group Joiner - 'Gen_Malaysia58' -  is active
10/23/2022 07:24:15,Gen_Malaysia59,Group Joiner - 'Gen_Malaysia59' -  is active
10/23/2022 07:24:15,Gen_Malaysia60,Group Joiner - 'Gen_Malaysia60' -  is active
10/23/2022 07:24:15,Gen_Malaysia61,Group Joiner - 'Gen_Malaysia61' -  is active
