Date,Account,Status
07/27/2022 23:13:40,,Jarvee 3.3.1.1 is now active
07/28/2022 06:35:30,,Jarvee 3.3.1.1 is now active
07/28/2022 07:28:52,,Jarvee 3.3.1.1 is now active
07/28/2022 07:31:17,,Jarvee 3.3.1.1 is now active
07/28/2022 08:14:43,,Jarvee 3.3.1.1 is now active
07/28/2022 08:21:29,,Jarvee 3.3.1.1 is now active
07/28/2022 08:39:58,,Jarvee 3.3.1.1 is now active
07/28/2022 08:41:07,,Jarvee 3.3.1.1 is now active
07/28/2022 08:41:51,,Jarvee 3.3.1.1 is now active
07/28/2022 08:49:16,,Jarvee 3.3.1.1 is now active
07/28/2022 08:52:40,,Jarvee 3.3.1.1 is now active
07/28/2022 08:53:18,,Jarvee 3.3.1.1 is now active
07/28/2022 09:16:25,,Jarvee 3.3.1.1 is now active
08/01/2022 07:48:36,,Jarvee 3.3.1.1 is now active
08/01/2022 07:53:32,Moeed_Malaysia13,Change language to English - 'Moeed_Malaysia13' - Executing using 'https://www.facebook.com/settings?tab=language&section=account&view'
08/01/2022 07:54:08,Moeed_Malaysia13,Change language to English - Error executing for the 'Moeed_Malaysia13' account. : code  43  - Language dropdown not found URL: https://www.facebook.com/settings?tab=language&section=account&view
08/01/2022 07:54:08,Moeed_Malaysia13,Synchronizing Groups for the 'Moeed_Malaysia13' account.
08/01/2022 07:54:32,Moeed_Malaysia68,Change language to English - 'Moeed_Malaysia68' - Executing using 'https://www.facebook.com/settings?tab=language&section=account&view'
08/01/2022 07:55:12,Moeed_Malaysia68,Change language to English - Error executing for the 'Moeed_Malaysia68' account. : code  43  - Language dropdown not found URL: https://www.facebook.com/settings?tab=language&section=account&view
08/01/2022 07:55:18,Moeed_Malaysia13,Synchronizing Pages for the 'Moeed_Malaysia13' account.
08/01/2022 07:55:33,Moeed_Malaysia54,Change language to English - 'Moeed_Malaysia54' - Executing using 'https://www.facebook.com/settings?tab=language&section=account&view'
08/01/2022 07:55:33,Moeed_Malaysia33,Change language to English - 'Moeed_Malaysia33' - Executing using 'https://www.facebook.com/settings?tab=language&section=account&view'
08/01/2022 07:55:33,Moeed_Malaysia60,Change language to English - 'Moeed_Malaysia60' - Executing using 'https://www.facebook.com/settings?tab=language&section=account&view'
08/01/2022 07:56:01,Moeed_Malaysia54,Change language to English - Error executing for the 'Moeed_Malaysia54' account. : code  43  - Edit Language button not found URL: https://www.facebook.com/settings?tab=language&section=account&view
08/01/2022 07:56:04,Moeed_Malaysia54,Synchronizing Pages for the 'Moeed_Malaysia54' account.
08/01/2022 07:56:09,Moeed_Malaysia60,Change language to English - Error executing for the 'Moeed_Malaysia60' account. : code  43  - Language dropdown not found URL: https://www.facebook.com/settings?tab=language&section=account&view
08/01/2022 07:56:09,Moeed_Malaysia33,Change language to English - Error executing for the 'Moeed_Malaysia33' account. : code  43  - Language dropdown not found URL: https://www.facebook.com/settings?tab=language&section=account&view
08/01/2022 07:56:10,Moeed_Malaysia33,Birthday Sync - for the 'Moeed_Malaysia33' account URL: https://www.facebook.com/me
08/01/2022 07:56:32,Moeed_Malaysia13,Finalized pages synchronization for the 'Moeed_Malaysia13' account.
08/01/2022 07:56:34,Moeed_Malaysia35,Change language to English - 'Moeed_Malaysia35' - Executing using 'https://www.facebook.com/settings?tab=language&section=account&view'
08/01/2022 07:56:43,Moeed_Malaysia54,Error synchronizing pages for the 'Moeed_Malaysia54' account. : code  208  - account locked..
08/01/2022 07:56:43,Moeed_Malaysia63,Change language to English - 'Moeed_Malaysia63' - Executing using 'https://www.facebook.com/settings?tab=language&section=account&view'
08/01/2022 07:56:53,Moeed_Malaysia4,Change language to English - 'Moeed_Malaysia4' - Executing using 'https://www.facebook.com/settings?tab=language&section=account&view'
